t,x,y,z,yaw
1788515975.425207,0.332292,-0.002434,0.000000,-0.033020
1788515975.492753,0.330887,-0.012147,0.000000,-0.033020
1788515975.556304,0.328251,-0.019529,0.000000,-0.041295
1788515975.624069,0.325597,-0.027805,0.000000,-0.040259
1788515975.691813,0.321224,-0.038877,0.000000,-0.030645
1788515975.754920,0.319678,-0.044996,0.000000,-0.028971
1788515975.824111,0.318595,-0.051732,0.000000,-0.023822
1788515975.890684,0.318459,-0.062926,0.000000,-0.014929
1788515975.958224,0.316708,-0.070921,0.000000,-0.013502
1788515976.021475,0.314617,-0.074686,0.000000,-0.018266
1788515976.089881,0.310871,-0.074980,0.000000,-0.027961
1788515976.157212,0.305646,-0.078194,0.000000,-0.028435
1788515976.224575,0.301626,-0.085191,0.000000,-0.024733
1788515976.287881,0.299229,-0.086916,0.000000,-0.029962
1788515976.355991,0.296181,-0.085097,0.000000,-0.039854
1788515976.423356,0.293988,-0.083857,0.000000,-0.046947
1788515976.491720,0.290763,-0.079734,0.000000,-0.055985
1788515976.554316,0.286828,-0.073864,0.000000,-0.064198
1788515976.622464,0.282075,-0.066052,0.000000,-0.072315
1788515976.689630,0.277627,-0.059265,0.000000,-0.077659
1788515976.757267,0.272423,-0.050267,0.000000,-0.083187
1788515976.822997,0.269193,-0.040913,0.000000,-0.088340
1788515976.888451,0.268401,-0.032865,0.000000,-0.085940
1788515976.956715,0.271524,-0.026750,0.000000,-0.081852
1788515977.023769,0.279286,-0.015047,0.000000,-0.086523
1788515977.088688,0.277942,-0.004993,0.000000,-0.079918
1788515977.154731,0.277735,0.006671,0.000000,-0.073557
1788515977.222493,0.277704,0.018372,0.000000,-0.063781
1788515977.286009,0.277983,0.028870,0.000000,-0.053711
1788515977.353574,0.278328,0.041976,0.000000,-0.049412
1788515977.421313,0.275561,0.049977,0.000000,-0.033837
1788515977.488924,0.265543,0.060331,0.000000,-0.026459
1788515977.552356,0.261983,0.070256,0.000000,-0.019440
1788515977.620419,0.258827,0.078484,0.000000,-0.019440
1788515977.688247,0.255813,0.086400,0.000000,-0.019440
1788515977.755774,0.250589,0.093637,0.000000,-0.019440
1788515977.819071,0.247439,0.098696,0.000000,0.003320
1788515977.886427,0.239559,0.109620,0.000000,-0.001060
1788515977.954218,0.231396,0.123270,0.000000,-0.007637
1788515978.021726,0.227295,0.132122,0.000000,-0.007637
1788515978.089582,0.223963,0.142550,0.000000,-0.007637
1788515978.152897,0.221927,0.155216,0.000000,-0.007637
1788515978.220449,0.221578,0.169326,0.000000,-0.007637
1788515978.288813,0.221221,0.184416,0.000000,-0.007637
1788515978.355878,0.224015,0.199884,0.000000,-0.007637
1788515978.425085,0.226219,0.216597,0.000000,-0.007637
1788515978.487139,0.234827,0.264347,0.000000,-0.020315
1788515978.554579,0.242213,0.284744,0.000000,-0.018468
1788515978.622214,0.252879,0.301718,0.000000,-0.011355
1788515978.686094,0.260637,0.315129,0.000000,-0.002660
1788515978.753342,0.269264,0.329115,0.000000,0.001595
1788515978.821133,0.275543,0.339088,0.000000,0.008881
1788515978.888728,0.278005,0.343527,0.000000,0.020617
1788515978.952250,0.285019,0.346267,0.000000,0.020617
1788515979.020924,0.290748,0.346770,0.000000,0.020617
1788515979.087591,0.296638,0.344971,0.000000,0.020617
1788515979.155799,0.301530,0.341667,0.000000,0.020617
1788515979.219057,0.310323,0.321809,0.000000,0.035246
1788515979.286209,0.313437,0.312694,0.000000,0.035297
1788515979.354583,0.316283,0.299250,0.000000,0.039597
1788515979.417727,0.321422,0.288374,0.000000,0.036994
1788515979.485634,0.327201,0.277876,0.000000,0.032471
1788515979.553426,0.335728,0.268589,0.000000,0.021463
1788515979.620605,0.341309,0.255354,0.000000,0.020608
1788515979.683868,0.345606,0.241711,0.000000,0.020118
1788515979.751339,0.351153,0.229268,0.000000,0.013998
1788515979.819258,0.360650,0.220458,0.000000,0.000486
1788515979.886629,0.370047,0.209754,0.000000,-0.007331
1788515979.954326,0.380098,0.199756,0.000000,-0.019073
1788515980.022267,0.384295,0.190950,0.000000,-0.019073
1788515980.085638,0.388904,0.181008,0.000000,-0.019073
1788515980.153332,0.392406,0.171268,0.000000,-0.019073
1788515980.221042,0.395510,0.156758,0.000000,-0.016347
1788515980.288532,0.399205,0.143735,0.000000,-0.008438
1788515980.353247,0.399667,0.126196,0.000000,0.004608
1788515980.419438,0.395432,0.109732,0.000000,0.019195
1788515980.487227,0.394373,0.096809,0.000000,0.030881
1788515980.554943,0.392165,0.081710,0.000000,0.041128
1788515980.618459,0.389879,0.069526,0.000000,0.045571
1788515980.685995,0.387905,0.059390,0.000000,0.045537
1788515980.754182,0.386303,0.049765,0.000000,0.045537
1788515980.821430,0.385886,0.041848,0.000000,0.038003
1788515980.884805,0.383473,0.033826,0.000000,0.033426
1788515980.952678,0.382140,0.028338,0.000000,0.033426
1788515981.020311,0.377900,0.017118,0.000000,0.024995
1788515981.088645,0.375911,0.015515,0.000000,0.013761
1788515981.151663,0.373226,0.014736,0.000000,0.003114
1788515981.221496,0.372103,0.016888,0.000000,-0.011394
1788515981.288132,0.369704,0.019552,0.000000,-0.020984
1788515981.354367,0.362919,0.021363,0.000000,-0.023715
1788515981.417669,0.358303,0.027121,0.000000,-0.033400
1788515981.486118,0.352833,0.033055,0.000000,-0.035491
1788515981.552971,0.347340,0.038707,0.000000,-0.035491
1788515981.620665,0.341076,0.054023,0.000000,-0.051727
1788515981.684423,0.331908,0.059674,0.000000,-0.049191
1788515981.752381,0.323459,0.066766,0.000000,-0.049191
1788515981.819581,0.308241,0.076622,0.000000,-0.051734
1788515981.887051,0.297500,0.084425,0.000000,-0.051529
1788515981.951780,0.288671,0.089565,0.000000,-0.051529
1788515982.019229,0.279298,0.094108,0.000000,-0.051529
1788515982.085865,0.269102,0.096842,0.000000,-0.051529
1788515982.153381,0.261183,0.098971,0.000000,-0.051529
1788515982.217144,0.245439,0.103818,0.000000,-0.024890
1788515982.285531,0.235615,0.103166,0.000000,-0.015651
1788515982.352304,0.228209,0.102022,0.000000,-0.015651
1788515982.419962,0.219789,0.099583,0.000000,-0.005548
1788515982.484130,0.213096,0.099494,0.000000,-0.005094
1788515982.551597,0.208438,0.095241,0.000000,-0.005094
1788515982.619791,0.201647,0.077843,0.000000,0.005469
1788515982.687611,0.196115,0.066553,0.000000,-0.001419
1788515982.750348,0.192769,0.059446,0.000000,-0.001419
1788515982.817788,0.188779,0.052871,0.000000,-0.001419
1788515982.885113,0.185433,0.045372,0.000000,-0.001419
1788515982.949005,0.182581,0.039048,0.000000,-0.001419
1788515983.016350,0.179902,0.032573,0.000000,-0.001419
1788515983.084022,0.178704,0.027661,0.000000,-0.001419
1788515983.151517,0.177435,0.022838,0.000000,-0.001419
1788515983.215207,0.168823,0.017169,0.000000,-0.127527
1788515983.282603,0.168210,0.018911,0.000000,-0.139446
1788515983.350299,0.169211,0.019355,0.000000,-0.139446
1788515983.417810,0.169299,0.025544,0.000000,-0.145035
1788515983.486478,0.174061,0.029726,0.000000,-0.137006
1788515983.549441,0.179046,0.035493,0.000000,-0.137006
1788515983.616852,0.186050,0.045195,0.000000,-0.118812
1788515983.685042,0.196672,0.056519,0.000000,-0.109328
1788515983.747568,0.202596,0.066249,0.000000,-0.109328
1788515983.815225,0.213453,0.081079,0.000000,-0.086453
1788515983.883072,0.223842,0.091390,0.000000,-0.071891
1788515983.950715,0.233514,0.102018,0.000000,-0.071891
1788515984.014911,0.243792,0.112797,0.000000,-0.057568
1788515984.081705,0.254257,0.122443,0.000000,-0.043471
1788515984.149431,0.262888,0.129092,0.000000,-0.030422
1788515984.217309,0.270950,0.134866,0.000000,-0.015505
1788515984.286346,0.277138,0.139647,0.000000,-0.012560
1788515984.349205,0.282648,0.143430,0.000000,-0.012560
1788515984.416899,0.289799,0.144966,0.000000,-0.015551
1788515984.483491,0.294416,0.147277,0.000000,-0.015551
1788515984.551201,0.299325,0.146304,0.000000,-0.019360
1788515984.618917,0.302517,0.144722,0.000000,-0.024933
1788515984.682350,0.307176,0.141970,0.000000,-0.032582
1788515984.749893,0.310572,0.137367,0.000000,-0.040198
1788515984.817665,0.312536,0.130230,0.000000,-0.052634
1788515984.885942,0.314892,0.125871,0.000000,-0.056882
1788515984.948858,0.316621,0.122188,0.000000,-0.056882
1788515985.017939,0.318793,0.116948,0.000000,-0.066436
1788515985.084062,0.319590,0.110630,0.000000,-0.066436
1788515985.151869,0.321343,0.102589,0.000000,-0.068286
1788515985.215309,0.324190,0.092645,0.000000,-0.065550
1788515985.283068,0.326365,0.084382,0.000000,-0.065550
1788515985.350681,0.330327,0.072728,0.000000,-0.062721
1788515985.414112,0.334898,0.059775,0.000000,-0.059055
1788515985.482175,0.339003,0.045268,0.000000,-0.057088
1788515985.550142,0.342840,0.030244,0.000000,-0.054777
1788515985.616812,0.348140,0.014909,0.000000,-0.053950
1788515985.680433,0.353653,0.002680,0.000000,-0.055647
1788515985.747812,0.359522,-0.010687,0.000000,-0.058325
1788515985.815827,0.368807,-0.021651,0.000000,-0.065113
1788515985.879050,0.375495,-0.034587,0.000000,-0.067704
1788515985.946789,0.382643,-0.045024,0.000000,-0.071825
1788515986.017199,0.390115,-0.056079,0.000000,-0.079333
1788515986.082113,0.396081,-0.062374,0.000000,-0.079333
1788515986.150625,0.402835,-0.069699,0.000000,-0.081649
1788515986.213201,0.409500,-0.073807,0.000000,-0.085025
1788515986.281738,0.413918,-0.077047,0.000000,-0.089879
1788515986.350988,0.419622,-0.079185,0.000000,-0.092711
1788515986.416385,0.426168,-0.080011,0.000000,-0.092595
1788515986.485044,0.429337,-0.080473,0.000000,-0.092595
1788515986.548420,0.433028,-0.079712,0.000000,-0.092434
1788515986.616149,0.436652,-0.077918,0.000000,-0.091006
1788515986.682357,0.440321,-0.075899,0.000000,-0.086618
1788515986.750139,0.442595,-0.075640,0.000000,-0.078259
1788515986.814182,0.445456,-0.074031,0.000000,-0.066753
1788515986.881584,0.446151,-0.073220,0.000000,-0.054765
1788515986.948803,0.447580,-0.072623,0.000000,-0.042467
1788515987.016887,0.446355,-0.072191,0.000000,-0.031373
1788515987.080677,0.445329,-0.073311,0.000000,-0.022653
1788515987.148498,0.441761,-0.073204,0.000000,-0.013966
1788515987.215949,0.438407,-0.072953,0.000000,-0.007547
1788515987.279306,0.434108,-0.071730,0.000000,-0.001924
1788515987.346346,0.431883,-0.071421,0.000000,0.003862
1788515987.414917,0.430392,-0.070348,0.000000,0.008241
1788515987.481517,0.430079,-0.066511,0.000000,0.011671
1788515987.546507,0.431532,-0.062093,0.000000,0.013820
1788515987.613847,0.431939,-0.056973,0.000000,0.017597
1788515987.680428,0.434055,-0.049980,0.000000,0.020418
1788515987.743642,0.438463,-0.043747,0.000000,0.021190
1788515987.811330,0.442954,-0.034208,0.000000,0.019918
1788515987.879454,0.448222,-0.024533,0.000000,0.018697
1788515987.946642,0.454030,-0.014223,0.000000,0.012429
1788515988.010256,0.459899,-0.002563,0.000000,0.007991
1788515988.077753,0.465640,0.009961,0.000000,0.001250
1788515988.145664,0.470827,0.021108,0.000000,-0.003411
1788515988.213119,0.475363,0.033835,0.000000,-0.008729
1788515988.280729,0.476670,0.045846,0.000000,-0.012586
1788515988.344133,0.476887,0.057899,0.000000,-0.017402
1788515988.411727,0.474705,0.068434,0.000000,-0.025275
1788515988.479521,0.469056,0.077279,0.000000,-0.029696
1788515988.547295,0.462409,0.085680,0.000000,-0.032156
1788515988.610815,0.455186,0.094181,0.000000,-0.034800
1788515988.678087,0.446594,0.100600,0.000000,-0.036252
1788515988.746325,0.439033,0.106812,0.000000,-0.039591
1788515988.814490,0.431619,0.112608,0.000000,-0.043343
1788515988.877147,0.422670,0.118735,0.000000,-0.045931
1788515988.944695,0.415353,0.123772,0.000000,-0.046214
1788515989.012316,0.408395,0.126958,0.000000,-0.045383
1788515989.080205,0.402973,0.131381,0.000000,-0.043321
1788515989.143396,0.397770,0.136016,0.000000,-0.041120
1788515989.212151,0.394028,0.139172,0.000000,-0.037082
1788515989.278577,0.391929,0.142531,0.000000,-0.030311
1788515989.346342,0.389768,0.144375,0.000000,-0.023011
1788515989.409688,0.388336,0.146482,0.000000,-0.023011
1788515989.477445,0.388510,0.151074,0.000000,-0.008576
1788515989.545030,0.387852,0.152664,0.000000,-0.002939
1788515989.612811,0.385758,0.153098,0.000000,0.001707
1788515989.676140,0.383107,0.153458,0.000000,0.005036
1788515989.743681,0.379406,0.152812,0.000000,0.008966
1788515989.811464,0.375223,0.151681,0.000000,0.011578
1788515989.875003,0.369545,0.149505,0.000000,0.012682
1788515989.942899,0.363266,0.144919,0.000000,0.011782
1788515990.010413,0.357978,0.142042,0.000000,0.008229
1788515990.078011,0.354135,0.138422,0.000000,0.002602
1788515990.141309,0.349876,0.134454,0.000000,-0.002163
1788515990.208987,0.345574,0.130665,0.000000,-0.011036
1788515990.276828,0.343264,0.125298,0.000000,-0.018558
1788515990.344473,0.341365,0.121445,0.000000,-0.026474
1788515990.407780,0.340967,0.118207,0.000000,-0.033112
1788515990.475214,0.341441,0.115883,0.000000,-0.038145
1788515990.542936,0.342741,0.113216,0.000000,-0.040704
1788515990.611402,0.343829,0.111029,0.000000,-0.040704
1788515990.674234,0.347661,0.109084,0.000000,-0.047768
1788515990.741690,0.350076,0.107765,0.000000,-0.047768
1788515990.810555,0.352225,0.106596,0.000000,-0.047768
1788515990.877111,0.354287,0.105857,0.000000,-0.047768
1788515990.944913,0.356112,0.105322,0.000000,-0.047768
1788515991.008302,0.357532,0.104616,0.000000,-0.047768
1788515991.075874,0.358267,0.103470,0.000000,-0.047768
1788515991.143745,0.359820,0.102867,0.000000,-0.047768
1788515991.211557,0.360395,0.101572,0.000000,-0.047768
1788515991.274512,0.365810,0.097764,0.000000,-0.055361
1788515991.343018,0.366677,0.095198,0.000000,-0.055915
1788515991.410058,0.366972,0.091486,0.000000,-0.055915
1788515991.477664,0.367348,0.085137,0.000000,-0.052260
1788515991.542517,0.366380,0.077646,0.000000,-0.049288
1788515991.609304,0.366114,0.071258,0.000000,-0.049288
1788515991.677845,0.363368,0.061804,0.000000,-0.045760
1788515991.744171,0.362059,0.055236,0.000000,-0.042025
1788515991.807601,0.360931,0.048242,0.000000,-0.042025
1788515991.875214,0.360066,0.039665,0.000000,-0.026458
1788515991.942728,0.359324,0.031345,0.000000,-0.016177
1788515992.010414,0.360067,0.026609,0.000000,-0.016177
1788515992.073737,0.360685,0.019727,0.000000,0.000448
1788515992.141730,0.359500,0.013492,0.000000,0.008933
1788515992.209151,0.359685,0.008862,0.000000,0.008933
1788515992.276696,0.359131,0.002432,0.000000,0.013280
1788515992.340266,0.358060,0.000593,0.000000,0.013280
1788515992.407933,0.358807,-0.002295,0.000000,0.013280
1788515992.475444,0.358367,-0.005363,0.000000,0.013280
1788515992.543186,0.357682,-0.008465,0.000000,0.013280
1788515992.606601,0.357142,-0.010234,0.000000,0.013280
1788515992.674553,0.356266,-0.010815,0.000000,0.013280
1788515992.743822,0.355190,-0.012225,0.000000,0.013280
1788515992.805556,0.355621,-0.014401,0.000000,0.013280
1788515992.873221,0.354320,-0.018728,0.000000,-0.000890
1788515992.940761,0.353407,-0.020938,0.000000,-0.001795
1788515993.009134,0.353275,-0.021073,0.000000,-0.001795
1788515993.076064,0.352795,-0.020312,0.000000,-0.005225
1788515993.140807,0.352229,-0.019795,0.000000,-0.005601
1788515993.207283,0.350670,-0.019223,0.000000,-0.005601
1788515993.275038,0.347824,-0.016989,0.000000,-0.006011
1788515993.338175,0.344172,-0.014175,0.000000,-0.005544
1788515993.405957,0.341620,-0.010847,0.000000,-0.005544
1788515993.473749,0.335096,-0.005014,0.000000,0.000278
1788515993.541350,0.328987,0.001186,0.000000,0.004957
1788515993.610759,0.326237,0.004267,0.000000,0.004957
1788515993.673658,0.321164,0.011057,0.000000,0.014541
1788515993.740089,0.318846,0.014712,0.000000,0.014541
1788515993.807884,0.317130,0.018029,0.000000,0.014541
1788515993.875133,0.315801,0.018801,0.000000,0.014541
1788515993.938783,0.315248,0.021164,0.000000,0.014541
1788515994.006419,0.315135,0.023193,0.000000,0.014541
1788515994.074094,0.315821,0.024580,0.000000,0.014541
1788515994.141690,0.319395,0.027561,0.000000,0.014541
1788515994.206488,0.325151,0.033479,0.000000,0.048605
1788515994.273733,0.331727,0.037671,0.000000,0.043132
1788515994.340565,0.338146,0.042348,0.000000,0.034384
1788515994.403958,0.343691,0.048223,0.000000,0.034384
1788515994.471468,0.350870,0.055735,0.000000,0.013057
1788515994.539129,0.356985,0.062877,0.000000,0.000230
1788515994.606863,0.362289,0.069075,0.000000,0.000230
1788515994.670398,0.366150,0.076572,0.000000,0.000230
1788515994.738341,0.370055,0.084089,0.000000,0.000230
1788515994.805470,0.373486,0.092302,0.000000,0.000230
1788515994.869266,0.376575,0.098510,0.000000,0.000230
1788515994.936695,0.379374,0.105618,0.000000,0.000230
1788515995.004577,0.381583,0.110279,0.000000,0.000230
1788515995.072242,0.384903,0.114998,0.000000,0.000230
1788515995.135346,0.385640,0.117613,0.000000,0.000230
1788515995.203238,0.391924,0.129002,0.000000,-0.046080
1788515995.270633,0.392240,0.129227,0.000000,-0.054524
1788515995.338469,0.392210,0.128243,0.000000,-0.054524
1788515995.407159,0.391425,0.127155,0.000000,-0.060635
1788515995.469718,0.390580,0.122887,0.000000,-0.073602
1788515995.537952,0.388882,0.120566,0.000000,-0.073602
1788515995.605437,0.387756,0.116673,0.000000,-0.080732
1788515995.672922,0.387300,0.113092,0.000000,-0.080732
1788515995.740188,0.386870,0.109644,0.000000,-0.080732
1788515995.803720,0.386583,0.105124,0.000000,-0.080732
1788515995.871441,0.386078,0.098890,0.000000,-0.091684
1788515995.938982,0.385786,0.093735,0.000000,-0.091684
1788515996.002434,0.385790,0.089530,0.000000,-0.091684
1788515996.070696,0.386219,0.083891,0.000000,-0.091684
1788515996.137762,0.385378,0.079789,0.000000,-0.091684
1788515996.201868,0.385635,0.075565,0.000000,-0.091684
1788515996.268784,0.385091,0.071269,0.000000,-0.091684
1788515996.337173,0.384131,0.067058,0.000000,-0.091684
1788515996.404484,0.382937,0.063916,0.000000,-0.091684
1788515996.467719,0.380838,0.061709,0.000000,-0.091684
1788515996.535239,0.378147,0.051179,0.000000,-0.114353
1788515996.602983,0.376390,0.050099,0.000000,-0.116133
1788515996.666827,0.373231,0.048435,0.000000,-0.108783
1788515996.735113,0.371975,0.048086,0.000000,-0.108783
1788515996.802247,0.370223,0.049569,0.000000,-0.102560
1788515996.869618,0.368668,0.050589,0.000000,-0.102560
1788515996.933377,0.368312,0.051630,0.000000,-0.102560
1788515997.001023,0.366778,0.053267,0.000000,-0.102560
1788515997.068604,0.365900,0.053966,0.000000,-0.102560
1788515997.136189,0.364852,0.055197,0.000000,-0.102560
1788515997.203437,0.362105,0.059891,0.000000,-0.076902
1788515997.268073,0.360187,0.058369,0.000000,-0.074843
1788515997.334415,0.359332,0.058647,0.000000,-0.074843
1788515997.402155,0.356774,0.057967,0.000000,-0.075719
1788515997.469752,0.354049,0.057880,0.000000,-0.072658
1788515997.537522,0.351903,0.056138,0.000000,-0.072658
1788515997.601627,0.348707,0.053930,0.000000,-0.066392
1788515997.668616,0.344725,0.050977,0.000000,-0.054974
1788515997.736408,0.341169,0.048584,0.000000,-0.054974
1788515997.804142,0.338090,0.044812,0.000000,-0.046372
1788515997.871820,0.332886,0.039067,0.000000,-0.030596
1788515997.939409,0.330298,0.035501,0.000000,-0.030596
1788515998.002710,0.326858,0.031582,0.000000,-0.024787
1788515998.070388,0.323583,0.027070,0.000000,-0.019615
1788515998.140195,0.321369,0.022504,0.000000,-0.019615
1788515998.207490,0.318410,0.015853,0.000000,-0.008287
1788515998.269312,0.316481,0.011558,0.000000,-0.003573
1788515998.337064,0.315572,0.007796,0.000000,-0.003573
1788515998.404645,0.316582,0.005436,0.000000,-0.003573
1788515998.473384,0.317195,0.003791,0.000000,-0.003573
1788515998.540343,0.318299,0.002209,0.000000,-0.003573
1788515998.603205,0.321401,0.002150,0.000000,-0.003573
1788515998.671055,0.325780,0.001806,0.000000,-0.003573
1788515998.738904,0.331079,0.001824,0.000000,-0.003573
1788515998.802347,0.336104,0.001634,0.000000,-0.003573
1788515998.873763,0.344645,0.001627,0.000000,0.002634
1788515998.937286,0.353630,-0.000051,0.000000,0.002515
1788515999.004880,0.364526,-0.001370,0.000000,-0.001723
1788515999.069696,0.376197,-0.002327,0.000000,-0.001723
1788515999.136741,0.388208,-0.004424,0.000000,-0.001723
1788515999.204931,0.401428,-0.006592,0.000000,-0.001723
1788515999.267907,0.417518,-0.009266,0.000000,-0.001723
1788515999.334850,0.435830,-0.012321,0.000000,-0.001723
1788515999.402678,0.455124,-0.015548,0.000000,-0.001723
1788515999.472718,0.475965,-0.018360,0.000000,-0.001723
1788515999.533664,0.521800,-0.028429,0.000000,-0.013125
1788515999.601397,0.546670,-0.031108,0.000000,-0.022145
1788515999.669826,0.571967,-0.035817,0.000000,-0.030766
1788515999.736702,0.595804,-0.039230,0.000000,-0.040668
1788515999.799901,0.619966,-0.043623,0.000000,-0.049187
1788515999.867649,0.644728,-0.046547,0.000000,-0.058064
1788515999.935229,0.667053,-0.048558,0.000000,-0.067572
1788516000.002720,0.686366,-0.050493,0.000000,-0.067572
1788516000.070329,0.705948,-0.051037,0.000000,-0.067572
1788516000.133845,0.725722,-0.051687,0.000000,-0.067572
1788516000.201574,0.760440,-0.050200,0.000000,-0.082789
1788516000.269286,0.785681,-0.050303,0.000000,-0.076750
1788516000.337384,0.811339,-0.049019,0.000000,-0.068956
1788516000.400618,0.837178,-0.048735,0.000000,-0.060382
1788516000.468171,0.864481,-0.047237,0.000000,-0.051502
1788516000.535517,0.892749,-0.044333,0.000000,-0.043645
1788516000.599170,0.922033,-0.041552,0.000000,-0.036701
1788516000.667095,0.953051,-0.037771,0.000000,-0.030181
1788516000.736334,0.985127,-0.034289,0.000000,-0.025485
1788516000.802079,1.017684,-0.031118,0.000000,-0.022724
1788516000.865407,1.050698,-0.028724,0.000000,-0.019866
1788516000.933156,1.079654,-0.026509,0.000000,-0.019866
1788516001.001203,1.109570,-0.025926,0.000000,-0.019866
1788516001.068608,1.138747,-0.026151,0.000000,-0.019866
1788516001.131827,1.168420,-0.026376,0.000000,-0.019866
1788516001.199464,1.224191,-0.030677,0.000000,-0.030646
1788516001.267340,1.259444,-0.032437,0.000000,-0.034665
1788516001.334668,1.293058,-0.033857,0.000000,-0.039294
1788516001.398211,1.326451,-0.036077,0.000000,-0.041971
1788516001.466039,1.358193,-0.036766,0.000000,-0.043567
1788516001.533592,1.390272,-0.037942,0.000000,-0.044400
1788516001.602376,1.422468,-0.037227,0.000000,-0.045789
1788516001.668788,1.451919,-0.035368,0.000000,-0.046112
1788516001.732202,1.483830,-0.032104,0.000000,-0.046016
1788516001.799831,1.515628,-0.028202,0.000000,-0.042520
1788516001.868954,1.547932,-0.024020,0.000000,-0.034782
1788516001.935269,1.581403,-0.019327,0.000000,-0.026646
1788516001.998630,1.617219,-0.014309,0.000000,-0.018867
1788516002.066577,1.654453,-0.009730,0.000000,-0.009179
1788516002.134035,1.693742,-0.006655,0.000000,0.003673
1788516002.201822,1.733673,-0.004181,0.000000,0.018787
1788516002.267991,1.775071,-0.000753,0.000000,0.031418
1788516002.332748,1.818321,0.003159,0.000000,0.045927
1788516002.400345,1.861780,0.006515,0.000000,0.056384
1788516002.467926,1.900207,0.008358,0.000000,0.056384
1788516002.532190,1.947519,0.029633,0.000000,0.017797
1788516002.599136,1.990967,0.031767,0.000000,0.021609
1788516002.666734,2.034932,0.031054,0.000000,0.023598
1788516002.734381,2.076118,0.032640,0.000000,0.018477
1788516002.797751,2.115949,0.033347,0.000000,0.013999
1788516002.865640,2.154954,0.032138,0.000000,0.011058
1788516002.933328,2.191922,0.030992,0.000000,0.005780
1788516002.996650,2.220672,0.030780,0.000000,0.005780
1788516003.064284,2.247037,0.029287,0.000000,0.005780
1788516003.131948,2.272060,0.028147,0.000000,0.005780
1788516003.199906,2.295420,0.026385,0.000000,0.005780
1788516003.263206,2.335393,0.021658,0.000000,-0.036713
1788516003.330795,2.360892,0.020339,0.000000,-0.055410
1788516003.398435,2.382388,0.020366,0.000000,-0.066432
1788516003.466597,2.398264,0.019887,0.000000,-0.066432
1788516003.529414,2.418285,0.020981,0.000000,-0.056435
1788516003.598196,2.434849,0.023368,0.000000,-0.053154
1788516003.664917,2.448040,0.025758,0.000000,-0.053154
1788516003.732786,2.463839,0.030643,0.000000,-0.044018
1788516003.795915,2.477059,0.036416,0.000000,-0.031887
1788516003.863830,2.487014,0.043397,0.000000,-0.031887
1788516003.931955,2.499787,0.055244,0.000000,-0.012055
1788516003.999061,2.509929,0.069308,0.000000,-0.008013
1788516004.062304,2.517081,0.081563,0.000000,-0.008013
1788516004.129936,2.525686,0.100896,0.000000,0.011118
1788516004.197863,2.531835,0.115369,0.000000,0.012532
1788516004.266874,2.536687,0.132137,0.000000,0.009700
1788516004.333816,2.539874,0.143480,0.000000,0.009700
1788516004.397086,2.541835,0.155689,0.000000,0.009700
1788516004.465505,2.543029,0.166089,0.000000,0.009700
1788516004.532584,2.543725,0.173500,0.000000,0.009700
1788516004.600215,2.544016,0.180581,0.000000,0.009700
1788516004.663630,2.543558,0.184948,0.000000,0.009700
1788516004.731034,2.543157,0.187892,0.000000,0.009700
1788516004.799250,2.543035,0.189472,0.000000,0.009700
1788516004.869842,2.541655,0.190520,0.000000,0.009700
1788516004.930371,2.543211,0.195651,0.000000,-0.073926
1788516004.998435,2.543288,0.196417,0.000000,-0.073926
1788516005.068674,2.545010,0.198288,0.000000,-0.073926
1788516005.128823,2.547640,0.202186,0.000000,-0.073926
1788516005.196116,2.550317,0.208341,0.000000,-0.073926
1788516005.263979,2.554546,0.218427,0.000000,-0.073926
1788516005.333282,2.557111,0.231368,0.000000,-0.073926
1788516005.394847,2.558922,0.249200,0.000000,-0.073926
1788516005.464226,2.560337,0.270825,0.000000,-0.073926
1788516005.530027,2.560111,0.293596,0.000000,-0.073926
1788516005.597832,2.568401,0.340244,0.000000,-0.108980
1788516005.661432,2.564337,0.376935,0.000000,-0.114140
1788516005.728832,2.560396,0.424466,0.000000,-0.114593
1788516005.796607,2.554761,0.460796,0.000000,-0.114593
1788516005.864104,2.546916,0.506689,0.000000,-0.114732
1788516005.931777,2.534480,0.561442,0.000000,-0.107002
1788516005.995222,2.528501,0.604459,0.000000,-0.107002
1788516006.063365,2.519384,0.654466,0.000000,-0.107827
1788516006.130641,2.512377,0.713363,0.000000,-0.121210
1788516006.198192,2.507414,0.755955,0.000000,-0.121210
1788516006.266229,2.504143,0.804357,0.000000,-0.120987
1788516006.329421,2.505577,0.857570,0.000000,-0.118106
1788516006.396717,2.507486,0.900161,0.000000,-0.118106
1788516006.464409,2.512409,0.949862,0.000000,-0.135955
1788516006.528533,2.523893,1.005016,0.000000,-0.168605
1788516006.595441,2.532805,1.041684,0.000000,-0.168605
1788516006.663238,2.545997,1.078675,0.000000,-0.165434
1788516006.731054,2.565762,1.119694,0.000000,-0.194662
1788516006.794208,2.576718,1.138578,0.000000,-0.194662
1788516006.862138,2.593561,1.156160,0.000000,-0.192730
1788516006.929852,2.610192,1.165291,0.000000,-0.183394
1788516006.993236,2.620006,1.158035,0.000000,-0.183394
1788516007.061766,2.630942,1.145175,0.000000,-0.162348
1788516007.128343,2.639697,1.129242,0.000000,-0.110054
1788516007.191960,2.643920,1.115588,0.000000,-0.110054
1788516007.259450,2.646284,1.082018,0.000000,-0.079148
1788516007.327149,2.648219,1.037911,0.000000,-0.049245
1788516007.394666,2.647955,1.003274,0.000000,-0.049245
1788516007.460872,2.649614,0.968756,0.000000,-0.049245
